# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-8621
# Selected columns: 7 (all)
# Timestamp: Tue, 29-Apr-2025 09:45:43
Gene ID	Gene Name	14 minute	20 minute	92 minute	102 minute	132 minute	142 minute	162 minute
YNR029C	YNR029C	37.0	34.0	39.0	39.0	37.0	37.0	35.0
YNR030W	ALG12	55.0	56.0	49.0	47.0	56.0	57.0	55.0
YNR031C	SSK2	15.0	13.0	13.0	12.0	11.0	10.0	10.0
YNR032C-A	HUB1	136.0	138.0	119.0	129.0	116.0	110.0	85.0
YNR032W	PPG1	101.0	103.0	61.0	59.0	55.0	52.0	52.0
YNR033W	ABZ1	130.0	98.0	52.0	54.0	58.0	58.0	56.0
YNR034W-A	EGO4	1493.0	1047.0	91.0	82.0	127.0	159.0	147.0
YNR034W	SOL1	83.0	91.0	56.0	61.0	66.0	58.0	52.0
YNR035C	ARC35	247.0	262.0	249.0	262.0	238.0	245.0	218.0
YNR036C	MRPS12	315.0	249.0	321.0	339.0	487.0	491.0	479.0
YNR037C	RSM19	153.0	105.0	150.0	176.0	246.0	250.0	272.0
YNR038W	DBP6	36.0	32.0	37.0	43.0	35.0	36.0	39.0
YNR039C	ZRG17	47.0	49.0	34.0	39.0	39.0	37.0	35.0
YNR040W	YNR040W	32.0	31.0	52.0	51.0	71.0	77.0	73.0
YNR041C	COQ2	34.0	33.0	24.0	23.0	29.0	33.0	29.0
YNR043W	MVD1	321.0	350.0	190.0	196.0	201.0	210.0	209.0
YNR044W	AGA1	62.0	45.0	18.0	21.0	23.0	23.0	27.0
YNR045W	PET494	57.0	50.0	47.0	51.0	65.0	63.0	59.0
YNR046W	TRM112	227.0	224.0	167.0	196.0	198.0	204.0	207.0
YNR047W	FPK1	16.0	16.0	13.0	13.0	13.0	13.0	12.0
YNR048W	YNR048W	55.0	51.0	46.0	50.0	44.0	51.0	42.0
YNR049C	MSO1	69.0	62.0	71.0	74.0	82.0	66.0	68.0
YNR050C	LYS9	144.0	123.0	321.0	330.0	309.0	308.0	284.0
YNR051C	BRE5	74.0	82.0	95.0	102.0	95.0	99.0	102.0
YNR052C	POP2	118.0	115.0	91.0	94.0	90.0	87.0	88.0
YNR053C	NOG2	32.0	20.0	37.0	49.0	31.0	40.0	54.0
YNR054C	ESF2	20.0	14.0	27.0	30.0	29.0	27.0	46.0
YNR055C	HOL1	43.0	43.0	39.0	40.0	42.0	42.0	39.0
YNR056C	BIO5	131.0	145.0	16.0	16.0	16.0	14.0	12.0
YNR057C	BIO4	47.0	46.0	46.0	51.0	41.0	44.0	33.0
YNR058W	BIO3	54.0	59.0	28.0	25.0	25.0	22.0	17.0
YNR059W	MNT4	48.0	47.0	22.0	20.0	17.0	15.0	13.0
YNR060W	FRE4	23.0	23.0	10.0	10.0	12.0	11.0	9.0
YNR061C	YNR061C	142.0	143.0	98.0	99.0	103.0	116.0	97.0
YNR062C	YNR062C	13.0	12.0	11.0	11.0	13.0	9.0	12.0
YNR063W	YNR063W	14.0	13.0	9.0	10.0	8.0	9.0	9.0
YNR064C	YNR064C	203.0	186.0	35.0	36.0	28.0	24.0	25.0
YNR065C	YNR065C	10.0	9.0	7.0	7.0	9.0	10.0	11.0
YNR066C	YNR066C	14.0	12.0	9.0	9.0	9.0	11.0	11.0
YNR067C	DSE4	5.0	6.0	9.0	11.0	19.0	79.0	239.0
YNR068C	YNR068C	23.0	29.0	47.0	58.0	62.0	46.0	39.0
YNR069C	BSC5	19.0	20.0	34.0	41.0	47.0	39.0	30.0
YNR070W	PDR18	0.2	0.1	0.1	0.1		0.1	0.1
YNR072W	HXT17	0.9	2.0	1.0	1.0	2.0	1.0	1.0
YNR073C	MAN2	2.0	3.0	3.0	3.0	2.0	3.0	3.0
YNR075C-A	YNR075C-A	52.0	30.0	22.0	19.0	19.0	31.0	23.0
YNR075W	COS10	27.0	21.0	14.0	11.0	9.0	12.0	12.0
YOL001W	PHO80	75.0	74.0	40.0	42.0	45.0	42.0	43.0
YOL002C	IZH2	289.0	232.0	55.0	59.0	61.0	63.0	62.0
YOL003C	PFA4	51.0	50.0	40.0	36.0	41.0	44.0	43.0
YOL004W	SIN3	32.0	32.0	35.0	34.0	32.0	31.0	31.0
YOL005C	RPB11	146.0	177.0	218.0	227.0	207.0	204.0	203.0
YOL006C	TOP1	39.0	40.0	41.0	39.0	41.0	49.0	76.0
YOL007C	CSI2	30.0	34.0	41.0	28.0	13.0	16.0	50.0
YOL008W	COQ10	68.0	54.0	44.0	40.0	51.0	44.0	39.0
YOL009C	MDM12	55.0	50.0	45.0	40.0	50.0	45.0	44.0
YOL010W	RCL1	49.0	31.0	51.0	48.0	45.0	54.0	68.0
YOL011W	PLB3	116.0	115.0	62.0	63.0	67.0	80.0	89.0
YOL012C	HTZ1	163.0	157.0	448.0	357.0	163.0	176.0	146.0
YOL013C	HRD1	140.0	127.0	59.0	62.0	65.0	66.0	55.0
YOL013W-A	YOL013W-A	2.0						
YOL013W-B	YOL013W-B	9.0	9.0	6.0	5.0	3.0	3.0	2.0
YOL014W	YOL014W	29.0	18.0	12.0	14.0	17.0	14.0	14.0
YOL015W	IRC10	4.0	4.0	3.0	2.0	2.0	3.0	2.0
YOL016C	CMK2	100.0	67.0	36.0	41.0	55.0	52.0	70.0
YOL017W	ESC8	11.0	12.0	15.0	10.0	9.0	10.0	20.0
YOL018C	TLG2	74.0	74.0	61.0	56.0	60.0	55.0	53.0
YOL019W	YOL019W	34.0	27.0	49.0	33.0	24.0	70.0	162.0
YOL019W-A	YOL019W-A	4.0	2.0	1.0				
YOL020W	TAT2	71.0	65.0	33.0	30.0	32.0	31.0	33.0
YOL021C	DIS3	60.0	55.0	52.0	54.0	49.0	53.0	49.0
YOL022C	TSR4	49.0	47.0	51.0	47.0	46.0	46.0	50.0
YOL023W	IFM1	21.0	15.0	37.0	37.0	55.0	54.0	55.0
YOL024W	YOL024W	11.0	10.0	5.0	4.0	3.0	2.0	2.0
YOL025W	LAG2	56.0	61.0	31.0	31.0	31.0	32.0	31.0
YOL026C	MIM1	96.0	100.0	113.0	111.0	92.0	110.0	98.0
YOL027C	MDM38	301.0	270.0	215.0	227.0	257.0	260.0	270.0
YOL028C	YAP7	61.0	63.0	42.0	41.0	44.0	45.0	47.0
YOL029C	YOL029C	82.0	81.0	43.0	55.0	52.0	49.0	51.0
YOL030W	GAS5	377.0	373.0	531.0	532.0	428.0	417.0	333.0
YOL031C	SIL1	88.0	90.0	58.0	57.0	52.0	53.0	47.0
YOL032W	OPI10	103.0	109.0	84.0	90.0	102.0	88.0	75.0
YOL033W	MSE1	21.0	17.0	24.0	22.0	40.0	37.0	51.0
YOL034W	SMC5	20.0	18.0	20.0	20.0	16.0	16.0	19.0
YOL035C	YOL035C	9.0	7.0	4.0	3.0	4.0	3.0	2.0
YOL036W	YOL036W	116.0	121.0	71.0	70.0	67.0	61.0	52.0
YOL037C	YOL037C	9.0	8.0	6.0	5.0	5.0	3.0	4.0
YOL038C-A	YOL038C-A	192.0	160.0	95.0	104.0	115.0	75.0	106.0
YOL038W	PRE6	414.0	459.0	443.0	472.0	428.0	472.0	407.0
YOL039W	RPP2A	442.0	360.0	476.0	540.0	538.0	590.0	866.0
YOL040C	RPS15	750.0	617.0	968.0	1089.0	1133.0	1208.0	1664.0
YOL041C	NOP12	59.0	53.0	58.0	68.0	58.0	66.0	87.0
YOL042W	NGL1	72.0	67.0	46.0	40.0	41.0	45.0	39.0
YOL043C	NTG2	46.0	45.0	31.0	33.0	37.0	34.0	29.0
YOL044W	PEX15	69.0	63.0	32.0	33.0	30.0	28.0	27.0
YOL045W	PSK2	69.0	71.0	37.0	37.0	35.0	32.0	31.0
YOL046C	YOL046C	2.0	2.0		0.3	0.5	0.2	
YOL047C	LDS2	16.0	18.0	7.0	7.0	10.0	8.0	5.0
YOL048C	RRT8	116.0	135.0	73.0	83.0	93.0	92.0	69.0
YOL049W	GSH2	132.0	147.0	150.0	152.0	170.0	160.0	150.0
YOL050C	YOL050C	19.0	29.0	13.0	16.0	17.0	16.0	9.0
YOL051W	GAL11	91.0	101.0	79.0	77.0	78.0	76.0	68.0
YOL052C-A	DDR2	1143.0	936.0	341.0	485.0	944.0	973.0	584.0
YOL052C	SPE2	64.0	56.0	75.0	78.0	72.0	73.0	72.0
YOL053W	AIM39	83.0	75.0	102.0	96.0	100.0	102.0	95.0
YOL054W	PSH1	52.0	52.0	48.0	44.0	38.0	38.0	41.0
YOL055C	THI20	46.0	44.0	37.0	33.0	30.0	30.0	23.0
YOL056W	GPM3	14.0	15.0	19.0	16.0	13.0	13.0	14.0
YOL057W	YOL057W	72.0	71.0	53.0	53.0	59.0	62.0	58.0
YOL058W	ARG1	844.0	1187.0	1486.0	1438.0	1282.0	1273.0	1012.0
YOL059W	GPD2	71.0	71.0	81.0	83.0	80.0	77.0	66.0
YOL060C	MAM3	127.0	125.0	112.0	116.0	113.0	108.0	93.0
YOL061W	PRS5	112.0	104.0	89.0	96.0	98.0	109.0	110.0
YOL062C	APM4	117.0	106.0	76.0	77.0	86.0	78.0	72.0
YOL063C	CRT10	29.0	32.0	22.0	20.0	20.0	21.0	20.0
YOL064C	MET22	258.0	314.0	257.0	207.0	212.0	198.0	219.0
YOL065C	INP54	48.0	52.0	34.0	31.0	34.0	31.0	29.0
YOL066C	RIB2	42.0	45.0	39.0	35.0	38.0	39.0	35.0
YOL067C	RTG1	110.0	121.0	92.0	95.0	102.0	110.0	89.0
YOL068C	HST1	128.0	137.0	109.0	110.0	107.0	112.0	99.0
YOL069W	NUF2	14.0	14.0	32.0	35.0	33.0	32.0	26.0
YOL070C	NBA1	51.0	50.0	75.0	85.0	116.0	148.0	173.0
YOL071W	YOL071W	262.0	223.0	146.0	147.0	267.0	265.0	286.0
YOL072W	THP1	35.0	32.0	33.0	31.0	34.0	33.0	32.0
YOL073C	DSC2	98.0	96.0	56.0	58.0	61.0	55.0	48.0
YOL075C	YOL075C	15.0	14.0	10.0	10.0	10.0	9.0	9.0
YOL076W	MDM20	15.0	17.0	31.0	27.0	24.0	22.0	24.0
YOL077C	BRX1	87.0	69.0	89.0	111.0	93.0	99.0	136.0
YOL077W-A	ATP19	1185.0	997.0	1376.0	1473.0	1864.0	1861.0	2140.0
YOL078W	AVO1	12.0	11.0	12.0	11.0	12.0	12.0	12.0
YOL080C	REX4	10.0	7.0	16.0	15.0	12.0	13.0	15.0
YOL081W	IRA2	11.0	11.0	10.0	9.0	9.0	8.0	7.0
YOL082W	ATG19	201.0	214.0	159.0	152.0	154.0	156.0	138.0
YOL083W	ATG34	92.0	90.0	35.0	33.0	41.0	39.0	39.0
YOL084W	PHM7	247.0	214.0	74.0	82.0	104.0	89.0	53.0
YOL085C	YOL085C	1.0	1.0	2.0	2.0	2.0	2.0	0.8
YOL085W-A	YOL085W-A	206.0	176.0	27.0	36.0	25.0	30.0	29.0
YOL086C	ADH1	653.0	569.0	271.0	264.0	275.0	297.0	421.0
YOL086W-A	MHF1	148.0	161.0	146.0	146.0	142.0	127.0	114.0
YOL087C	DUF1	44.0	44.0	33.0	33.0	35.0	33.0	31.0
YOL088C	MPD2	234.0	247.0	186.0	178.0	150.0	139.0	119.0
YOL089C	HAL9	50.0	45.0	21.0	20.0	19.0	19.0	16.0
YOL090W	MSH2	24.0	24.0	19.0	14.0	12.0	13.0	24.0
YOL091W	SPO21	15.0	15.0	13.0	12.0	8.0	9.0	8.0
YOL092W	YPQ1	136.0	157.0	104.0	111.0	100.0	106.0	106.0
YOL093W	TRM10	39.0	33.0	40.0	40.0	44.0	49.0	71.0
YOL094C	RFC4	50.0	47.0	33.0	34.0	34.0	37.0	33.0
YOL095C	HMI1	13.0	13.0	15.0	13.0	12.0	11.0	8.0
YOL096C	COQ3	45.0	38.0	36.0	39.0	56.0	53.0	54.0
YOL097C	WRS1	90.0	85.0	103.0	114.0	99.0	102.0	108.0
YOL097W-A	YOL097W-A	18.0	14.0	8.0	8.0	9.0	7.0	7.0
YOL098C	SDD3	77.0	77.0	54.0	61.0	57.0	59.0	58.0
YOL099C	YOL099C	0.4	0.5			0.6		
YOL100W	PKH2	36.0	35.0	26.0	28.0	33.0	29.0	26.0
YOL101C	IZH4	188.0	186.0	11.0	12.0	15.0	20.0	24.0
YOL102C	TPT1	67.0	69.0	68.0	61.0	51.0	52.0	53.0
YOL103W-B	YOL103W-B	1.0	1.0	0.7	1.0	1.0	1.0	1.0
YOL103W	ITR2	55.0	48.0	57.0	55.0	51.0	46.0	48.0
YOL104C	NDJ1	3.0	4.0	1.0	0.7	0.9	0.8	1.0
YOL105C	WSC3	49.0	47.0	31.0	35.0	33.0	33.0	20.0
YOL106W	YOL106W	31.0	27.0	11.0	12.0	11.0	10.0	8.0
YOL107W	YOL107W	86.0	90.0	52.0	49.0	43.0	42.0	36.0
YOL108C	INO4	117.0	107.0	84.0	82.0	97.0	82.0	91.0
YOL109W	ZEO1	1116.0	873.0	5982.0	5802.0	5320.0	5181.0	4997.0
YOL110W	SHR5	133.0	127.0	80.0	87.0	82.0	77.0	76.0
YOL111C	MDY2	147.0	159.0	135.0	120.0	113.0	101.0	102.0
YOL112W	MSB4	40.0	35.0	81.0	79.0	68.0	58.0	55.0
YOL113W	SKM1	43.0	43.0	78.0	79.0	81.0	72.0	60.0
YOL114C	PTH4	17.0	25.0	32.0	30.0	31.0	35.0	26.0
YOL115W	PAP2	32.0	33.0	43.0	42.0	38.0	37.0	31.0
YOL116W	MSN1	43.0	49.0	55.0	53.0	54.0	45.0	41.0
YOL117W	RRI2	21.0	25.0	19.0	18.0	19.0	18.0	16.0
YOL118C	YOL118C	280.0	284.0	130.0	129.0	100.0	96.0	77.0
YOL119C	MCH4	403.0	504.0	282.0	283.0	307.0	300.0	205.0
YOL120C	RPL18A	414.0	334.0	745.0	786.0	853.0	909.0	1275.0
YOL121C	RPS19A	168.0	159.0	362.0	443.0	384.0	418.0	591.0
YOL122C	SMF1	84.0	69.0	90.0	90.0	116.0	127.0	127.0
YOL123W	HRP1	62.0	99.0	96.0	117.0	163.0	163.0	134.0
YOL124C	TRM11	27.0	18.0	43.0	46.0	30.0	35.0	39.0
YOL125W	TRM13	299.0	303.0	136.0	136.0	109.0	101.0	81.0
YOL126C	MDH2	6595.0	7585.0	4286.0	4248.0	2126.0	1780.0	1209.0
YOL127W	RPL25	694.0	573.0	1077.0	1173.0	1143.0	1187.0	1622.0
YOL128C	YGK3	43.0	43.0	31.0	28.0	27.0	25.0	27.0
YOL129W	VPS68	423.0	452.0	300.0	320.0	321.0	326.0	287.0
YOL130W	ALR1	52.0	48.0	33.0	36.0	35.0	38.0	44.0
YOL131W	YOL131W	22.0	27.0	13.0	7.0	8.0	10.0	7.0
YOL132W	GAS4	30.0	30.0	12.0	10.0	10.0	10.0	8.0
YOL133W	HRT1	72.0	72.0	52.0	47.0	37.0	47.0	39.0
YOL134C	YOL134C	2.0	0.6	0.7				
YOL135C	MED7	51.0	46.0	52.0	47.0	54.0	50.0	45.0
YOL136C	PFK27	24.0	21.0	17.0	15.0	16.0	16.0	15.0
YOL137W	BSC6	37.0	39.0	32.0	35.0	39.0	43.0	37.0
YOL138C	RTC1	17.0	17.0	14.0	14.0	18.0	18.0	13.0
YOL139C	CDC33	471.0	477.0	415.0	456.0	477.0	500.0	525.0
YOL140W	ARG8	72.0	79.0	119.0	127.0	129.0	129.0	122.0
YOL141W	PPM2	4.0	4.0	5.0	6.0	4.0	5.0	4.0
YOL142W	RRP40	104.0	99.0	89.0	93.0	75.0	71.0	73.0
YOL143C	RIB4	346.0	409.0	198.0	200.0	189.0	184.0	152.0
YOL144W	NOP8	15.0	10.0	14.0	23.0	20.0	23.0	27.0
YOL145C	CTR9	31.0	30.0	42.0	40.0	42.0	42.0	43.0
YOL146W	PSF3	89.0	82.0	53.0	42.0	39.0	36.0	42.0
YOL147C	PEX11	627.0	630.0	266.0	259.0	223.0	226.0	190.0
YOL148C	SPT20	30.0	29.0	30.0	31.0	31.0	30.0	30.0
YOL149W	DCP1	65.0	56.0	79.0	69.0	52.0	52.0	59.0
YOL151W	GRE2	48.0	42.0	43.0	44.0	40.0	37.0	33.0
YOL152W	FRE7	15.0	13.0	16.0	18.0	62.0	121.0	185.0
YOL154W	ZPS1	55.0	59.0	29.0	34.0	38.0	38.0	29.0
YOL155C	HPF1	18.0	17.0	70.0	73.0	48.0	54.0	91.0
YOL155W-A	YOL155W-A	26.0	12.0	20.0	21.0	24.0	18.0	20.0
YOL156W	HXT11	21.0	28.0	9.0	10.0	8.0	9.0	6.0
YOL157C	IMA2	28.0	28.0	23.0	19.0	16.0	13.0	11.0
YOL158C	ENB1	111.0	117.0	58.0	62.0	61.0	61.0	56.0
YOL159C-A	YOL159C-A	73.0	80.0	47.0	50.0	40.0	53.0	50.0
YOL159C	CSS3	80.0	77.0	57.0	50.0	55.0	54.0	43.0
YOL160W	YOL160W	48.0	43.0	30.0	23.0	21.0	22.0	12.0
YOL161C	PAU20	1.0			0.6		0.8	
YOL162W	YOL162W	25.0	29.0	16.0	17.0	32.0	28.0	24.0
YOL163W	YOL163W	48.0	60.0	35.0	31.0	75.0	65.0	68.0
YOL164W-A	YOL164W-A	48.0	40.0	24.0	24.0	27.0	21.0	19.0
YOL164W	BDS1	274.0	335.0	118.0	57.0	90.0	55.0	60.0
YOL165C	AAD15	12.0	13.0	6.0	6.0	5.0	7.0	6.0
YOL166C	YOL166C	0.7	0.7	0.7				
YOL166W-A	YOL166W-A		2.0		1.0			
YOR001W	RRP6	60.0	56.0	38.0	44.0	38.0	40.0	50.0
YOR002W	ALG6	121.0	133.0	68.0	71.0	78.0	84.0	84.0
YOR003W	YSP3	300.0	311.0	67.0	72.0	66.0	52.0	43.0
YOR004W	UTP23	27.0	20.0	38.0	34.0	34.0	35.0	46.0
YOR005C	DNL4	52.0	48.0	18.0	18.0	21.0	20.0	18.0
YOR006C	TSR3	56.0	53.0	41.0	42.0	39.0	43.0	41.0
YOR007C	SGT2	643.0	708.0	642.0	646.0	633.0	634.0	582.0
YOR008C-A	YOR008C-A	35.0	35.0	13.0	12.0	10.0	13.0	12.0
YOR008C	SLG1	189.0	188.0	156.0	150.0	141.0	151.0	144.0
YOR008W-B	YOR008W-B	103.0	112.0	30.0	33.0	33.0	21.0	42.0
YOR009W	TIR4	31.0	36.0	10.0	12.0	11.0	13.0	12.0
YOR010C	TIR2	35.0	40.0	22.0	22.0	24.0	23.0	18.0
YOR011W-A	YOR011W-A	44.0	38.0	18.0	14.0	11.0	19.0	8.0
YOR011W	AUS1	26.0	29.0	13.0	13.0	17.0	18.0	15.0
YOR012W	YOR012W	17.0	14.0	14.0	12.0	11.0	11.0	7.0
YOR013W	IRC11	8.0	12.0	10.0	11.0	6.0	7.0	6.0
YOR014W	RTS1	91.0	89.0	73.0	70.0	72.0	73.0	67.0
YOR015W	YOR015W	70.0	62.0	45.0	45.0	48.0	45.0	46.0
YOR016C	ERP4	148.0	151.0	160.0	148.0	120.0	120.0	120.0
YOR017W	PET127	18.0	17.0	29.0	27.0	28.0	28.0	31.0
YOR018W	ROD1	24.0	26.0	17.0	19.0	23.0	30.0	38.0
YOR019W	YOR019W	44.0	45.0	11.0	12.0	14.0	13.0	10.0
YOR020C	HSP10	2198.0	1531.0	2208.0	2463.0	2967.0	2931.0	2844.0
YOR020W-A	YOR020W-A	462.0	501.0	340.0	342.0	376.0	388.0	386.0
YOR021C	SFM1	156.0	138.0	187.0	185.0	153.0	169.0	180.0
YOR022C	DDL1	27.0	29.0	19.0	22.0	21.0	18.0	18.0
YOR023C	AHC1	130.0	134.0	99.0	110.0	121.0	114.0	107.0
YOR024W	YOR024W	3.0	3.0	0.7	0.9			0.9
YOR025W	HST3	46.0	43.0	102.0	137.0	169.0	150.0	93.0
YOR026W	BUB3	33.0	32.0	62.0	57.0	66.0	61.0	51.0
YOR027W	STI1	243.0	214.0	418.0	439.0	363.0	321.0	256.0
YOR028C	CIN5	48.0	42.0	22.0	22.0	24.0	21.0	22.0
YOR029W	YOR029W	2.0	0.7					1.0
YOR030W	DFG16	44.0	48.0	30.0	28.0	34.0	29.0	30.0
YOR032C	HMS1	30.0	29.0	11.0	10.0	9.0	12.0	10.0
YOR032W-A	YOR032W-A	10.0	25.0	11.0	7.0	7.0	10.0	6.0
YOR033C	EXO1	24.0	23.0	19.0	17.0	15.0	15.0	21.0
YOR034C-A	YOR034C-A	15.0	16.0	10.0	10.0	8.0	8.0	11.0
YOR034C	AKR2	33.0	31.0	21.0	18.0	17.0	15.0	13.0
YOR035C	SHE4	33.0	30.0	29.0	27.0	29.0	26.0	28.0
YOR036W	PEP12	133.0	116.0	80.0	70.0	87.0	81.0	90.0
YOR037W	CYC2	46.0	39.0	41.0	44.0	55.0	54.0	59.0
YOR038C	HIR2	24.0	25.0	24.0	25.0	25.0	23.0	23.0
YOR039W	CKB2	212.0	208.0	188.0	194.0	183.0	183.0	185.0
YOR040W	GLO4	161.0	185.0	70.0	64.0	69.0	71.0	65.0
YOR041C	YOR041C	2.0	1.0			0.6	0.7	0.5
YOR042W	CUE5	170.0	177.0	123.0	140.0	173.0	174.0	153.0
YOR043W	WHI2	77.0	78.0	85.0	91.0	89.0	90.0	85.0
YOR044W	IRC23	141.0	170.0	72.0	72.0	64.0	54.0	44.0
YOR045W	TOM6	340.0	232.0	402.0	443.0	547.0	560.0	563.0
YOR046C	DBP5	92.0	81.0	89.0	93.0	92.0	98.0	99.0
YOR047C	STD1	3.0	4.0	5.0	4.0	4.0	4.0	5.0
YOR048C	RAT1	55.0	52.0	49.0	50.0	41.0	43.0	44.0
YOR049C	RSB1	30.0	26.0	23.0	21.0	24.0	22.0	19.0
YOR050C	YOR050C	41.0	32.0	22.0	26.0	23.0	27.0	21.0
YOR051C	ETT1	21.0	16.0	35.0	32.0	42.0	41.0	48.0
YOR052C	YOR052C	648.0	634.0	566.0	557.0	563.0	589.0	541.0
YOR053W	YOR053W	1.0	0.7	0.6		0.7	0.7	
YOR054C	VHS3	52.0	50.0	26.0	27.0	33.0	35.0	31.0
YOR055W	YOR055W	2.0	4.0	3.0	5.0	6.0	4.0	6.0
YOR056C	NOB1	98.0	84.0	79.0	80.0	63.0	61.0	64.0
YOR057W	SGT1	77.0	87.0	64.0	62.0	62.0	62.0	62.0
YOR058C	ASE1	34.0	32.0	29.0	31.0	38.0	35.0	20.0
YOR059C	YOR059C	99.0	111.0	100.0	93.0	73.0	69.0	59.0
YOR060C	SLD7	34.0	35.0	19.0	20.0	22.0	21.0	20.0
YOR061W	CKA2	192.0	182.0	175.0	161.0	175.0	166.0	171.0
YOR062C	YOR062C	66.0	61.0	25.0	26.0	29.0	25.0	25.0
YOR063W	RPL3	563.0	501.0	767.0	944.0	910.0	1014.0	1318.0
YOR064C	YNG1	113.0	114.0	105.0	101.0	112.0	100.0	95.0
YOR065W	CYT1	684.0	663.0	1384.0	1411.0	1528.0	1635.0	1550.0
YOR066W	MSA1	20.0	19.0	7.0	8.0	21.0	28.0	43.0
YOR067C	ALG8	33.0	33.0	36.0	41.0	35.0	36.0	37.0
YOR069W	VPS5	38.0	42.0	34.0	36.0	35.0	37.0	34.0
YOR070C	GYP1	73.0	74.0	47.0	45.0	41.0	41.0	35.0
YOR071C	NRT1	69.0	68.0	29.0	27.0	27.0	26.0	26.0
YOR072W	YOR072W	16.0	18.0	6.0	8.0	7.0	8.0	7.0
YOR072W-A	YOR072W-A	5.0	8.0	3.0	2.0	3.0	2.0	2.0
YOR073W	SGO1	21.0	21.0	49.0	40.0	27.0	22.0	21.0
YOR074C	CDC21	16.0	15.0	43.0	22.0	12.0	13.0	43.0
YOR075W	UFE1	73.0	79.0	52.0	52.0	50.0	46.0	51.0
YOR076C	SKI7	40.0	39.0	25.0	24.0	23.0	23.0	22.0
YOR077W	RTS2	43.0	53.0	27.0	29.0	31.0	32.0	31.0
YOR078W	BUD21	97.0	78.0	83.0	86.0	81.0	90.0	89.0
YOR079C	ATX2	35.0	33.0	34.0	29.0	30.0	23.0	21.0
YOR080W	DIA2	19.0	19.0	18.0	16.0	14.0	15.0	14.0
YOR081C	TGL5	25.0	23.0	45.0	36.0	29.0	28.0	28.0
YOR082C	YOR082C			0.6				
YOR083W	WHI5	6.0	7.0	30.0	25.0	14.0	11.0	11.0
YOR084W	LPX1	149.0	165.0	164.0	171.0	157.0	151.0	150.0
YOR085W	OST3	149.0	145.0	172.0	153.0	141.0	136.0	129.0
YOR086C	TCB1	48.0	50.0	37.0	39.0	42.0	43.0	45.0
YOR087W	YVC1	99.0	106.0	67.0	78.0	73.0	71.0	63.0
YOR089C	VPS21	307.0	288.0	219.0	207.0	197.0	186.0	190.0
YOR090C	PTC5	77.0	72.0	64.0	59.0	64.0	65.0	57.0
YOR091W	TMA46	105.0	79.0	78.0	78.0	71.0	83.0	88.0
YOR092W	ECM3	25.0	27.0	22.0	23.0	24.0	22.0	18.0
YOR093C	CMR2	16.0	16.0	17.0	17.0	20.0	18.0	16.0
YOR094W	ARF3	131.0	141.0	109.0	109.0	106.0	91.0	99.0
YOR095C	RKI1	499.0	523.0	391.0	393.0	305.0	323.0	404.0
YOR096W	RPS7A	350.0	292.0	459.0	502.0	489.0	524.0	762.0
YOR097C	YOR097C	97.0	95.0	83.0	84.0	85.0	71.0	54.0
YOR098C	NUP1	73.0	67.0	42.0	43.0	39.0	41.0	41.0
YOR099W	KTR1	152.0	161.0	165.0	163.0	148.0	143.0	147.0
YOR100C	CRC1	3975.0	5238.0	3211.0	3235.0	2812.0	2409.0	1507.0
YOR101W	RAS1	71.0	75.0	92.0	92.0	75.0	65.0	45.0
YOR102W	YOR102W	0.7	2.0	0.7	0.6	0.7	0.8	
YOR103C	OST2	7.0	7.0	7.0	6.0	10.0	7.0	6.0
YOR104W	PIN2	35.0	27.0	51.0	48.0	53.0	48.0	44.0
YOR105W	YOR105W	6.0	5.0	4.0	6.0	5.0	6.0	2.0
YOR106W	VAM3	59.0	61.0	43.0	43.0	49.0	47.0	40.0
YOR107W	RGS2	60.0	55.0	31.0	28.0	24.0	24.0	24.0
YOR108W	LEU9	31.0	36.0	80.0	84.0	64.0	64.0	67.0
YOR109W	INP53	32.0	28.0	21.0	23.0	23.0	26.0	23.0
YOR110W	TFC7	27.0	26.0	30.0	32.0	32.0	30.0	33.0
YOR111W	YOR111W	53.0	53.0	37.0	34.0	38.0	34.0	33.0
YOR112W	CEX1	30.0	29.0	34.0	36.0	32.0	32.0	27.0
YOR113W	AZF1	27.0	29.0	23.0	25.0	28.0	25.0	26.0
YOR114W	YOR114W	45.0	50.0	53.0	44.0	28.0	28.0	29.0
YOR115C	TRS33	60.0	55.0	68.0	60.0	60.0	60.0	64.0
YOR116C	RPO31	29.0	25.0	24.0	26.0	23.0	24.0	24.0
YOR117W	RPT5	370.0	408.0	335.0	354.0	318.0	305.0	295.0
YOR118W	RTC5	70.0	74.0	58.0	58.0	63.0	67.0	58.0
YOR119C	RIO1	58.0	50.0	36.0	33.0	30.0	30.0	34.0
YOR120W	GCY1	176.0	148.0	33.0	41.0	71.0	71.0	40.0
YOR121C	YOR121C	23.0	23.0	11.0	12.0	14.0	18.0	10.0
YOR122C	PFY1	1291.0	1291.0	1159.0	1189.0	1162.0	1142.0	1080.0
YOR123C	LEO1	98.0	99.0	120.0	118.0	116.0	107.0	112.0
YOR124C	UBP2	39.0	46.0	35.0	35.0	41.0	37.0	33.0
YOR125C	CAT5	95.0	78.0	75.0	79.0	82.0	85.0	72.0
YOR126C	IAH1	83.0	85.0	36.0	41.0	69.0	77.0	86.0
YOR127W	RGA1	26.0	22.0	20.0	19.0	28.0	34.0	44.0
